From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Length	Tissue specificity	Bgee
DMTF1	C9JLR5	unreviewed	C9JLR5_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	40		ENSG00000135164;
DMTF1	C9JVQ7	unreviewed	C9JVQ7_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	96		ENSG00000135164;
DMTF1	C9JZZ6	unreviewed	C9JZZ6_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	136		ENSG00000135164;
DMTF1	C9K0K9	unreviewed	C9K0K9_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	27		ENSG00000135164;
DMTF1	C9K0L9	unreviewed	C9K0L9_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	85		ENSG00000135164;
DMTF1	E7EPA0	unreviewed	E7EPA0_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	690		ENSG00000135164;
DMTF1	F8VXY9	unreviewed	F8VXY9_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	378		ENSG00000135164;
DMTF1	H7C388	unreviewed	H7C388_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	176		ENSG00000135164;
DMTF1	J3KRC1	unreviewed	J3KRC1_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	34		ENSG00000135164;
DMTF1	J3QKU5	unreviewed	J3QKU5_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	178		ENSG00000135164;
DMTF1	J3QLN9	unreviewed	J3QLN9_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	365		ENSG00000135164;
DMTF1	J3QLW3	unreviewed	J3QLW3_HUMAN	Cyclin D binding myb like transcription factor 1	DMTF1	16		ENSG00000135164;
DNAJC1	Q96KC8	reviewed	DNJC1_HUMAN	DnaJ homolog subfamily C member 1 (DnaJ protein homolog MTJ1)	DNAJC1 HTJ1	554		ENSG00000136770;
DNAJC1	A4VCI1	unreviewed	A4VCI1_HUMAN	DNAJC1 protein	DNAJC1	223		
DNAJC1	Q5T1X2	unreviewed	Q5T1X2_HUMAN	DnaJ heat shock protein family (Hsp40) member C1 (DnaJ homolog subfamily C member 1 variant 3) (DnaJ homolog subfamily C member 1 variant 4)	DNAJC1	109		ENSG00000136770;
DNAJC2	Q99543	reviewed	DNJC2_HUMAN	DnaJ homolog subfamily C member 2 (M-phase phosphoprotein 11) (Zuotin-related factor 1) [Cleaved into: DnaJ homolog subfamily C member 2, N-terminally processed]	DNAJC2 MPHOSPH11 MPP11 ZRF1	621	TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:11034098}.	ENSG00000105821;
DNAJC2	C9IZ83	unreviewed	C9IZ83_HUMAN	DnaJ heat shock protein family (Hsp40) member C2	DNAJC2	188		ENSG00000105821;
DNAJC2	F2Z3H0	unreviewed	F2Z3H0_HUMAN	DnaJ heat shock protein family (Hsp40) member C2	DNAJC2	118		ENSG00000105821;
DNAJC2	F2Z3N9	unreviewed	F2Z3N9_HUMAN	DnaJ heat shock protein family (Hsp40) member C2	DNAJC2	167		ENSG00000105821;
DNAJC2	H7C3L7	unreviewed	H7C3L7_HUMAN	DnaJ heat shock protein family (Hsp40) member C2	DNAJC2	243		ENSG00000105821;
DNAJC2	Q08AR5	unreviewed	Q08AR5_HUMAN	DNAJC2 protein	DNAJC2	246		
DNAJC2	Q6P5S9	unreviewed	Q6P5S9_HUMAN	DNAJC2 protein	DNAJC2	202		
DNMT1	P26358	reviewed	DNMT1_HUMAN	DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (CXXC-type zinc finger protein 9) (DNA methyltransferase HsaI) (DNA MTase HsaI) (M.HsaI) (MCMT)	DNMT1 AIM CXXC9 DNMT	1616	TISSUE SPECIFICITY: Ubiquitous; highly expressed in fetal tissues, heart, kidney, placenta, peripheral blood mononuclear cells, and expressed at lower levels in spleen, lung, brain, small intestine, colon, liver, and skeletal muscle. Isoform 2 is less expressed than isoform 1. {ECO:0000269|PubMed:10325416}.	ENSG00000130816;
DNMT1	A0A7I2V2G5	unreviewed	A0A7I2V2G5_HUMAN	DNA methyltransferase 1	DNMT1	263		ENSG00000130816;
DNMT1	A0A7I2V311	unreviewed	A0A7I2V311_HUMAN	DNA (cytosine-5)-methyltransferase 1 (EC 2.1.1.37)	DNMT1	1150		ENSG00000130816;
DNMT1	A0A7I2V3F8	unreviewed	A0A7I2V3F8_HUMAN	DNA methyltransferase 1	DNMT1	184		ENSG00000130816;
DNMT1	A0A7I2V490	unreviewed	A0A7I2V490_HUMAN	DNA (cytosine-5)-methyltransferase (EC 2.1.1.37)	DNMT1	1658		ENSG00000130816;
DNMT1	A0A7I2V5D0	unreviewed	A0A7I2V5D0_HUMAN	DNA (cytosine-5)-methyltransferase (EC 2.1.1.37)	DNMT1	1655		ENSG00000130816;
DNMT1	A0A7I2V5F1	unreviewed	A0A7I2V5F1_HUMAN	DNA (cytosine-5)-methyltransferase (EC 2.1.1.37)	DNMT1	1580		ENSG00000130816;
DNMT1	A0A7I2V5F6	unreviewed	A0A7I2V5F6_HUMAN	DNA methyltransferase 1	DNMT1	1114		ENSG00000130816;
DNMT1	A0A7I2YQA8	unreviewed	A0A7I2YQA8_HUMAN	DNA (cytosine-5)-methyltransferase (EC 2.1.1.37)	DNMT1	1577		ENSG00000130816;
DNMT1	A0A7I2YQQ0	unreviewed	A0A7I2YQQ0_HUMAN	DNA (cytosine-5)-methyltransferase (EC 2.1.1.37)	DNMT1	1613		ENSG00000130816;
DNMT1	I6L9H2	unreviewed	I6L9H2_HUMAN	DNA (cytosine-5)-methyltransferase (EC 2.1.1.37)	DNMT1	1511		
DNMT1	K7EIZ6	unreviewed	K7EIZ6_HUMAN	DNA methyltransferase 1	DNMT1	40		ENSG00000130816;
DNMT1	K7EJL0	unreviewed	K7EJL0_HUMAN	DNA methyltransferase 1	DNMT1	255		ENSG00000130816;
DNMT1	K7EKC3	unreviewed	K7EKC3_HUMAN	DNA methyltransferase 1	DNMT1	25		ENSG00000130816;
DNMT1	K7ELB1	unreviewed	K7ELB1_HUMAN	DNA methyltransferase 1	DNMT1	94		ENSG00000130816;
DNMT1	K7EMU8	unreviewed	K7EMU8_HUMAN	DNA methyltransferase 1	DNMT1	89		ENSG00000130816;
DNMT1	K7ENQ6	unreviewed	K7ENQ6_HUMAN	DNA methyltransferase 1	DNMT1	119		ENSG00000130816;
DNMT1	K7ENW7	unreviewed	K7ENW7_HUMAN	DNA (cytosine-5-)-methyltransferase (EC 2.1.1.37)	DNMT1	389		ENSG00000130816;
DNMT1	K7EP77	unreviewed	K7EP77_HUMAN	DNA methyltransferase 1	DNMT1	55		ENSG00000130816;
DNMT1	K7ER10	unreviewed	K7ER10_HUMAN	DNA methyltransferase 1	DNMT1	77		ENSG00000130816;
DNMT1	K7ERQ1	unreviewed	K7ERQ1_HUMAN	DNA methyltransferase 1	DNMT1	71		ENSG00000130816;
DNMT3A	Q9Y6K1	reviewed	DNM3A_HUMAN	DNA (cytosine-5)-methyltransferase 3A (Dnmt3a) (EC 2.1.1.37) (Cysteine methyltransferase DNMT3A) (EC 2.1.1.-) (DNA methyltransferase HsaIIIA) (DNA MTase HsaIIIA) (M.HsaIIIA)	DNMT3A	912	TISSUE SPECIFICITY: Highly expressed in fetal tissues, skeletal muscle, heart, peripheral blood mononuclear cells, kidney, and at lower levels in placenta, brain, liver, colon, spleen, small intestine and lung. {ECO:0000269|PubMed:10325416}.	ENSG00000119772;
DNMT3A	A0A0C4DG02	unreviewed	A0A0C4DG02_HUMAN	DNA (cytosine-5-)-methyltransferase (EC 2.1.1.37)	DNMT3A	689		ENSG00000119772;
DNMT3A	A0A8I5KNQ0	unreviewed	A0A8I5KNQ0_HUMAN	DNA methyltransferase 3 alpha	DNMT3A	106		
DNMT3A	A0A8I5KPS0	unreviewed	A0A8I5KPS0_HUMAN	DNA methyltransferase 3 alpha	DNMT3A	72		
DNMT3A	A0A8I5KTF6	unreviewed	A0A8I5KTF6_HUMAN	DNA methyltransferase 3 alpha	DNMT3A	109		
DNMT3A	A0A8I5KUD4	unreviewed	A0A8I5KUD4_HUMAN	DNA methyltransferase 3 alpha	DNMT3A	44		
DNMT3A	A0A8I5KXG9	unreviewed	A0A8I5KXG9_HUMAN	DNA methyltransferase 3 alpha	DNMT3A	196		
DNMT3A	A0A8I5QKW3	unreviewed	A0A8I5QKW3_HUMAN	DNA methyltransferase 3 alpha	DNMT3A	246		
DNMT3A	F8WE91	unreviewed	F8WE91_HUMAN	DNA (cytosine-5-)-methyltransferase (EC 2.1.1.37)	DNMT3A	781		ENSG00000119772;
DNMT3A	Q6PJ37	unreviewed	Q6PJ37_HUMAN	DNMT3A protein	DNMT3A	351		
DNMT3A	Q8WVA9	unreviewed	Q8WVA9_HUMAN	DNMT3A protein	DNMT3A	285		
DNMT3B	Q9UBC3	reviewed	DNM3B_HUMAN	DNA (cytosine-5)-methyltransferase 3B (Dnmt3b) (EC 2.1.1.37) (DNA methyltransferase HsaIIIB) (DNA MTase HsaIIIB) (M.HsaIIIB)	DNMT3B	853	TISSUE SPECIFICITY: Ubiquitous; highly expressed in fetal liver, heart, kidney, placenta, and at lower levels in spleen, colon, brain, liver, small intestine, lung, peripheral blood mononuclear cells, and skeletal muscle. Isoform 1 is expressed in all tissues except brain, skeletal muscle and PBMC, 3 is ubiquitous, 4 is expressed in all tissues except brain, skeletal muscle, lung and prostate and 5 is detectable only in testis and at very low level in brain and prostate.	ENSG00000088305;
DNMT3B	A0A2Z2CIT2	unreviewed	A0A2Z2CIT2_HUMAN	DNA cytosine-5--methyltransferase 3 beta transcript variant 9 (EC 2.1.1.37) (DNA methyltransferase 3 beta)	DNMT3B	780		
DNMT3B	A0A8G0D2L9	unreviewed	A0A8G0D2L9_HUMAN	DNA methyltransferase 3 beta transcript variant 1	DNMT3B	40		
DNMT3B	A0A8Q3SIG2	unreviewed	A0A8Q3SIG2_HUMAN	DNA (cytosine-5-)-methyltransferase (EC 2.1.1.37)	DNMT3B	790		
DNMT3B	A0A8Q3SIJ5	unreviewed	A0A8Q3SIJ5_HUMAN	DNA methyltransferase 3 beta	DNMT3B	480		
DNMT3B	A0A8Q3SIL8	unreviewed	A0A8Q3SIL8_HUMAN	DNA methyltransferase 3 beta	DNMT3B	332		
DNMT3B	B4DSJ7	unreviewed	B4DSJ7_HUMAN	DNA methyltransferase 3 beta (cDNA FLJ52873, highly similar to DNA (cytosine-5)-methyltransferase 3B)	DNMT3B	318		
DNMT3B	Q2PJS8	unreviewed	Q2PJS8_HUMAN	DNA methyltransferase	DNMT3B	360		
DOT1L	Q8TEK3	reviewed	DOT1L_HUMAN	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.360) (DOT1-like protein) (Histone H3-K79 methyltransferase) (H3-K79-HMTase) (Lysine N-methyltransferase 4)	DOT1L KIAA1814 KMT4	1537		ENSG00000104885;
DOT1L	A0A087X1A7	unreviewed	A0A087X1A7_HUMAN	DOT1 like histone lysine methyltransferase	DOT1L	69		ENSG00000104885;
DOT1L	A0A1C9J732	unreviewed	A0A1C9J732_HUMAN	Histone-lysine N-methyltransferase, H3 lysine-79 specific	DOT1L	1537		
DOT1L	A0A1C9J735	unreviewed	A0A1C9J735_HUMAN	Histone-lysine N-methyltransferase, H3 lysine-79 specific	DOT1L	1537		
DOT1L	A0A8I5QL06	unreviewed	A0A8I5QL06_HUMAN	Histone-lysine N-methyltransferase, H3 lysine-79 specific	DOT1L	1738		
DOT1L	C9JH95	unreviewed	C9JH95_HUMAN	Histone-lysine N-methyltransferase, H3 lysine-79 specific (EC 2.1.1.360) (Histone H3-K79 methyltransferase)	DOT1L	208		ENSG00000104885;
DOT1L	H7C2S2	unreviewed	H7C2S2_HUMAN	DOT1 like histone lysine methyltransferase	DOT1L	653		ENSG00000104885;
DOT1L	V9GY76	unreviewed	V9GY76_HUMAN	DOT1 like histone lysine methyltransferase	DOT1L	142		ENSG00000104885;
DPF2	Q92785	reviewed	REQU_HUMAN	Zinc finger protein ubi-d4 (Apoptosis response zinc finger protein) (BRG1-associated factor 45D) (BAF45D) (D4, zinc and double PHD fingers family 2) (Protein requiem)	DPF2 BAF45D REQ UBID4	391	TISSUE SPECIFICITY: Ubiquitous.	ENSG00000133884;
DPF2	A0A994J3H5	unreviewed	A0A994J3H5_HUMAN	Double PHD fingers 2	DPF2	79		
DPF2	A0A994J3P2	unreviewed	A0A994J3P2_HUMAN	Double PHD fingers 2	DPF2	102		
DPF2	A0A994J414	unreviewed	A0A994J414_HUMAN	Double PHD fingers 2	DPF2	362		
DPF2	A0A994J426	unreviewed	A0A994J426_HUMAN	Double PHD fingers 2	DPF2	428		
DPF2	A0A994J6A8	unreviewed	A0A994J6A8_HUMAN	Double PHD fingers 2	DPF2	575		
DPF2	A0A994J6N1	unreviewed	A0A994J6N1_HUMAN	Double PHD fingers 2	DPF2	371		
DPF2	E9PN04	unreviewed	E9PN04_HUMAN	Double PHD fingers 2	DPF2	106		ENSG00000133884;
DPF2	H0YEI1	unreviewed	H0YEI1_HUMAN	Double PHD fingers 2	DPF2	116		ENSG00000133884;
DPF2	J3KMZ8	unreviewed	J3KMZ8_HUMAN	Double PHD fingers 2	DPF2	405		ENSG00000133884;
DPF3	Q92784	reviewed	DPF3_HUMAN	Zinc finger protein DPF3 (BRG1-associated factor 45C) (BAF45C) (Zinc finger protein cer-d4)	DPF3 BAF45C CERD4	378		ENSG00000205683;
DPF3	F8W7T1	unreviewed	F8W7T1_HUMAN	Double PHD fingers 3	DPF3	412		ENSG00000205683;
DQX1	Q8TE96	reviewed	DQX1_HUMAN	ATP-dependent RNA helicase DQX1 (EC 3.6.4.12) (DEAQ box polypeptide 1)	DQX1	717		ENSG00000144045;
DQX1	C9J0W1	unreviewed	C9J0W1_HUMAN	DEAQ-box RNA dependent ATPase 1	DQX1	119		ENSG00000144045;
DQX1	H7BZE3	unreviewed	H7BZE3_HUMAN	DEAQ-box RNA dependent ATPase 1	DQX1	132		ENSG00000144045;
DSN1	Q9H410	reviewed	DSN1_HUMAN	Kinetochore-associated protein DSN1 homolog	DSN1 C20orf172 MIS13	356		ENSG00000149636;
DSN1	Q4G1A1	unreviewed	Q4G1A1_HUMAN	DSN1 protein	DSN1	340		
DSN1	Q5JW53	unreviewed	Q5JW53_HUMAN	DSN1 component of MIS12 kinetochore complex	DSN1	241		ENSG00000149636;
DSN1	Q5JW54	unreviewed	Q5JW54_HUMAN	DSN1 component of MIS12 kinetochore complex	DSN1	284		ENSG00000149636;
DSN1	Q5JW57	unreviewed	Q5JW57_HUMAN	DSN1 component of MIS12 kinetochore complex	DSN1	141		ENSG00000149636;
DTX3L	Q8TDB6	reviewed	DTX3L_HUMAN	E3 ubiquitin-protein ligase DTX3L (EC 2.3.2.27) (B-lymphoma- and BAL-associated protein) (Protein deltex-3-like) (RING-type E3 ubiquitin transferase DTX3L) (Rhysin-2) (Rhysin2)	DTX3L BBAP	740		ENSG00000163840;
DZIP3	Q86Y13	reviewed	DZIP3_HUMAN	E3 ubiquitin-protein ligase DZIP3 (EC 2.3.2.27) (DAZ-interacting protein 3) (RING-type E3 ubiquitin transferase DZIP3) (RNA-binding ubiquitin ligase of 138 kDa) (hRUL138)	DZIP3 KIAA0675	1208	TISSUE SPECIFICITY: Widely expressed at low level. Highly expressed in skeletal muscle, kidney and heart. Expressed at low level in placenta, lung, brain, liver and pancreas. {ECO:0000269|PubMed:12538761}.	ENSG00000198919;
DZIP3	C9J702	unreviewed	C9J702_HUMAN	DAZ interacting zinc finger protein 3	DZIP3	71		ENSG00000198919;
DZIP3	C9J9M8	unreviewed	C9J9M8_HUMAN	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	DZIP3	654		ENSG00000198919;
DZIP3	C9JRX4	unreviewed	C9JRX4_HUMAN	DAZ interacting zinc finger protein 3	DZIP3	126		ENSG00000198919;
ECE2	P0DPD6	reviewed	ECE2_HUMAN	Endothelin-converting enzyme 2 (ECE-2) (EC 3.4.24.71)	ECE2 KIAA0604 UNQ403/PRO740	811		ENSG00000145194;
ECE2	F8WCL9	unreviewed	F8WCL9_HUMAN	Endothelin converting enzyme 2	ECE2	67		ENSG00000145194;
ECE2	H0Y5G8	unreviewed	H0Y5G8_HUMAN	endothelin-converting enzyme 1 (EC 3.4.24.71)	ECE2	716		ENSG00000145194;
EDF1	O60869	reviewed	EDF1_HUMAN	Endothelial differentiation-related factor 1 (EDF-1) (Multiprotein-bridging factor 1) (MBF1)	EDF1	148	TISSUE SPECIFICITY: Expressed in brain, liver, lung, kidney and heart (at protein level). Ubiquitously expressed. More abundant in heart, pancreas, liver, intestine and adipose tissues. {ECO:0000269|PubMed:10567391, ECO:0000269|PubMed:12040021, ECO:0000269|PubMed:9813014}.	ENSG00000107223;
EED	O75530	reviewed	EED_HUMAN	Polycomb protein EED (hEED) (Embryonic ectoderm development protein) (WD protein associating with integrin cytoplasmic tails 1) (WAIT-1)	EED	441	TISSUE SPECIFICITY: Expressed in brain, colon, heart, kidney, liver, lung, muscle, ovary, peripheral blood leukocytes, pancreas, placenta, prostate, spleen, small intestine, testis, thymus and uterus. Appears to be overexpressed in breast and colon cancer. {ECO:0000269|PubMed:15684044, ECO:0000269|PubMed:9584199, ECO:0000269|PubMed:9765275, ECO:0000269|PubMed:9806832, ECO:0000269|PubMed:9880543}.	ENSG00000074266;
EED	A0A5F9ZI63	unreviewed	A0A5F9ZI63_HUMAN	Embryonic ectoderm development	EED	501		ENSG00000074266;
EED	A0A9L9PY60	unreviewed	A0A9L9PY60_HUMAN	Embryonic ectoderm development	EED	406		
EED	E9PJK2	unreviewed	E9PJK2_HUMAN	Embryonic ectoderm development	EED	361		ENSG00000074266;
EED	E9PMU3	unreviewed	E9PMU3_HUMAN	Embryonic ectoderm development	EED	106		ENSG00000074266;
EED	H0YEL4	unreviewed	H0YEL4_HUMAN	Embryonic ectoderm development	EED	115		ENSG00000074266;
EED	L8E7I9	unreviewed	L8E7I9_HUMAN	Alternative protein EED	EED	41		
EHMT1	Q9H9B1	reviewed	EHMT1_HUMAN	Histone-lysine N-methyltransferase EHMT1 (EC 2.1.1.-) (EC 2.1.1.367) (Euchromatic histone-lysine N-methyltransferase 1) (Eu-HMTase1) (G9a-like protein 1) (GLP) (GLP1) (Histone H3-K9 methyltransferase 5) (H3-K9-HMTase 5) (Lysine N-methyltransferase 1D)	EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D	1298	TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:11347906}.	ENSG00000181090;
EHMT1	A0A0C4DGF8	unreviewed	A0A0C4DGF8_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	803		ENSG00000181090;
EHMT1	A0A0D9SEP2	unreviewed	A0A0D9SEP2_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	106		ENSG00000181090;
EHMT1	A0A0D9SEQ1	unreviewed	A0A0D9SEQ1_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	432		ENSG00000181090;
EHMT1	A0A0D9SER3	unreviewed	A0A0D9SER3_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	137		ENSG00000181090;
EHMT1	A0A0D9SER9	unreviewed	A0A0D9SER9_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	230		ENSG00000181090;
EHMT1	A0A0D9SEY2	unreviewed	A0A0D9SEY2_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	108		ENSG00000181090;
EHMT1	A0A0D9SF38	unreviewed	A0A0D9SF38_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	167		ENSG00000181090;
EHMT1	A0A0D9SFD7	unreviewed	A0A0D9SFD7_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	107		ENSG00000181090;
EHMT1	A0A0D9SFG7	unreviewed	A0A0D9SFG7_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	139		ENSG00000181090;
EHMT1	A0A0D9SFM6	unreviewed	A0A0D9SFM6_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	117		ENSG00000181090;
EHMT1	A0A0D9SFS4	unreviewed	A0A0D9SFS4_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	134		ENSG00000181090;
EHMT1	A0A0D9SFX4	unreviewed	A0A0D9SFX4_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	268		ENSG00000181090;
EHMT1	A0A1B0GTP4	unreviewed	A0A1B0GTP4_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	153		ENSG00000181090;
EHMT1	A0A1B0GU48	unreviewed	A0A1B0GU48_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	981		ENSG00000181090;
EHMT1	A0A1B0GUD1	unreviewed	A0A1B0GUD1_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	556		ENSG00000181090;
EHMT1	A0A1B0GV09	unreviewed	A0A1B0GV09_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	1267		ENSG00000181090;
EHMT1	A0A1B0GV89	unreviewed	A0A1B0GV89_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	112		ENSG00000181090;
EHMT1	A0A1B0GVZ8	unreviewed	A0A1B0GVZ8_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	543		ENSG00000181090;
EHMT1	A0A1B0GW12	unreviewed	A0A1B0GW12_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	126		ENSG00000181090;
EHMT1	A0A1B0GW79	unreviewed	A0A1B0GW79_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	277		ENSG00000181090;
EHMT1	A0A1B0GWF6	unreviewed	A0A1B0GWF6_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	370		ENSG00000181090;
EHMT1	A0A1W2PPZ7	unreviewed	A0A1W2PPZ7_HUMAN	Euchromatic histone lysine methyltransferase 1	EHMT1	394		ENSG00000181090;
EHMT1	A0PJE0	unreviewed	A0PJE0_HUMAN	EHMT1 protein	EHMT1	365		
EHMT2	Q96KQ7	reviewed	EHMT2_HUMAN	Histone-lysine N-methyltransferase EHMT2 (EC 2.1.1.-) (EC 2.1.1.367) (Euchromatic histone-lysine N-methyltransferase 2) (HLA-B-associated transcript 8) (Histone H3-K9 methyltransferase 3) (H3-K9-HMTase 3) (Lysine N-methyltransferase 1C) (Protein G9a)	EHMT2 BAT8 C6orf30 G9A KMT1C NG36	1210	TISSUE SPECIFICITY: Expressed in all tissues examined, with high levels in fetal liver, thymus, lymph node, spleen and peripheral blood leukocytes and lower level in bone marrow. {ECO:0000269|PubMed:11707778}.	ENSG00000204371;
EHMT2	A0A0G2JIR1	unreviewed	A0A0G2JIR1_HUMAN	Euchromatic histone lysine methyltransferase 2	EHMT2	1233		
EHMT2	A0A0G2JIS2	unreviewed	A0A0G2JIS2_HUMAN	Euchromatic histone lysine methyltransferase 2	EHMT2	1176		
EHMT2	A0A0G2JK64	unreviewed	A0A0G2JK64_HUMAN	Euchromatic histone lysine methyltransferase 2	EHMT2	1267		
EHMT2	A0A0G2JRN8	unreviewed	A0A0G2JRN8_HUMAN	Euchromatic histone lysine methyltransferase 2	EHMT2	922		
EHMT2	A0A0G2JRR0	unreviewed	A0A0G2JRR0_HUMAN	Euchromatic histone lysine methyltransferase 2	EHMT2	888		
EHMT2	A2ABF8	unreviewed	A2ABF8_HUMAN	Euchromatic histone lysine methyltransferase 2	EHMT2	1233		ENSG00000204371;
EHMT2	A2ABF9	unreviewed	A2ABF9_HUMAN	Euchromatic histone lysine methyltransferase 2	EHMT2	1267		ENSG00000204371;
EHMT2	H0Y4K5	unreviewed	H0Y4K5_HUMAN	Euchromatic histone lysine methyltransferase 2	EHMT2	298		ENSG00000204371;
EID1	Q9Y6B2	reviewed	EID1_HUMAN	EP300-interacting inhibitor of differentiation 1 (21 kDa pRb-associated protein) (CREBBP/EP300 inhibitory protein 1) (E1A-like inhibitor of differentiation 1) (EID-1)	EID1 C15orf3 CRI1 RBP21 PNAS-22 PTD014	187	TISSUE SPECIFICITY: Widely expressed. Most abundantly expressed in heart, skeletal muscle, pancreas, brain and testis. Expressed at much lower levels in placenta and peripheral blood leukocyte. Barely detectable in lung. Also weakly expressed in lung carcinoma A-549 and various leukemia cell lines. {ECO:0000269|PubMed:11073990, ECO:0000269|PubMed:11223246}.	ENSG00000255302;
EID1	H0YN68	unreviewed	H0YN68_HUMAN	EP300 interacting inhibitor of differentiation 1	EID1	165		ENSG00000255302;
EIF4A1	P60842	reviewed	IF4A1_HUMAN	Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1)	EIF4A1 DDX2A EIF4A	406		ENSG00000161960;
EIF4A1	J3KRC2	unreviewed	J3KRC2_HUMAN	Eukaryotic translation initiation factor 4A1	EIF4A1	85		ENSG00000161960;
EIF4A1	J3KS25	unreviewed	J3KS25_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	187		ENSG00000161960;
EIF4A1	J3KS93	unreviewed	J3KS93_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	85		ENSG00000161960;
EIF4A1	J3KSZ0	unreviewed	J3KSZ0_HUMAN	Eukaryotic initiation factor 4A-I (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1)	EIF4A1	230		ENSG00000161960;
EIF4A1	J3KT12	unreviewed	J3KT12_HUMAN	Eukaryotic initiation factor 4A-I (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1)	EIF4A1	341		ENSG00000161960;
EIF4A1	J3KTN0	unreviewed	J3KTN0_HUMAN	Eukaryotic translation initiation factor 4A1	EIF4A1	117		ENSG00000161960;
EIF4A1	J3QKZ9	unreviewed	J3QKZ9_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	134		ENSG00000161960;
EIF4A1	J3QL43	unreviewed	J3QL43_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	271		ENSG00000161960;
EIF4A1	J3QL52	unreviewed	J3QL52_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	68		ENSG00000161960;
EIF4A1	J3QLN6	unreviewed	J3QLN6_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	163		ENSG00000161960;
EIF4A1	J3QQP0	unreviewed	J3QQP0_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	95		ENSG00000161960;
EIF4A1	J3QR64	unreviewed	J3QR64_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	187		ENSG00000161960;
EIF4A1	J3QRP5	unreviewed	J3QRP5_HUMAN	Eukaryotic translation initiation factor 4A1	EIF4A1	74		ENSG00000161960;
EIF4A1	J3QS69	unreviewed	J3QS69_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A1	300		ENSG00000161960;
EIF4A1	Q9NZR9	unreviewed	Q9NZR9_HUMAN	Eukaryotic initiation factor 4AI	EIF4A1	25		
EIF4A2	Q14240	reviewed	IF4A2_HUMAN	Eukaryotic initiation factor 4A-II (eIF-4A-II) (eIF4A-II) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-2)	EIF4A2 DDX2B EIF4F	407		ENSG00000156976;
EIF4A2	C9JUF0	unreviewed	C9JUF0_HUMAN	Eukaryotic translation initiation factor 4A2	EIF4A2	57		ENSG00000156976;
EIF4A2	E7EMV8	unreviewed	E7EMV8_HUMAN	RNA helicase (EC 3.6.4.13)	EIF4A2	98		ENSG00000156976;
