From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Tissue specificity	Motif	Protein families	Compositional bias	Sequence similarities	Bgee	ExpressionAtlas
ENSG00000167528	Q96N77	reviewed	ZN641_HUMAN	Zinc finger protein 641	ZNF641	Homo sapiens (Human)	438	TISSUE SPECIFICITY: Highly expressed in skeletal muscle, moderate expression in heart, liver, and pancreas, lower expression in placenta, no expression seen in brain, lung, and kidney. {ECO:0000269|PubMed:16343441}.		Krueppel C2H2-type zinc-finger protein family	COMPBIAS 1..15; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 345..359; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 422..438; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000167528; Expressed in germinal epithelium of ovary and 189 other cell types or tissues.";	"Q96N77; baseline and differential.";
ENSG00000167528	F8VSM8	unreviewed	F8VSM8_HUMAN	Zinc finger protein 641	ZNF641	Homo sapiens (Human)	82						"ENSG00000167528; Expressed in germinal epithelium of ovary and 189 other cell types or tissues.";	"F8VSM8; baseline and differential.";
ENSG00000167528	F8VXJ5	unreviewed	F8VXJ5_HUMAN	Zinc finger protein 641	ZNF641	Homo sapiens (Human)	136				COMPBIAS 1..15; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000167528; Expressed in germinal epithelium of ovary and 189 other cell types or tissues.";	"F8VXJ5; baseline and differential.";
ENSG00000167528	F8VZ73	unreviewed	F8VZ73_HUMAN	Zinc finger protein 641	ZNF641	Homo sapiens (Human)	107						"ENSG00000167528; Expressed in germinal epithelium of ovary and 189 other cell types or tissues.";	"F8VZ73; baseline and differential.";
ENSG00000167528	F8VZV7	unreviewed	F8VZV7_HUMAN	Zinc finger protein 641	ZNF641	Homo sapiens (Human)	77						"ENSG00000167528; Expressed in germinal epithelium of ovary and 189 other cell types or tissues.";	"F8VZV7; baseline and differential.";
ENSG00000167528	H0YHX6	unreviewed	H0YHX6_HUMAN	Zinc finger protein 641	ZNF641	Homo sapiens (Human)	51						"ENSG00000167528; Expressed in germinal epithelium of ovary and 189 other cell types or tissues.";	"H0YHX6; baseline and differential.";
ENSG00000122482	Q9H582	reviewed	ZN644_HUMAN	Zinc finger protein 644 (Zinc finger motif enhancer-binding protein 2) (Zep-2)	ZNF644 KIAA1221 ZEP2	Homo sapiens (Human)	1327	TISSUE SPECIFICITY: Expressed in liver, placenta, retina and retinal pigment epithelium. {ECO:0000269|PubMed:21695231}.		Krueppel C2H2-type zinc-finger protein family	COMPBIAS 788..804; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000122482; Expressed in calcaneal tendon and 184 other cell types or tissues.";	"Q9H582; baseline and differential.";
ENSG00000175809	Q8N7E2	reviewed	CBLL2_HUMAN	E3 ubiquitin-protein ligase CBLL2 (EC 2.3.2.27) (Cbl proto-oncogene-like protein 2) (RING-type E3 ubiquitin transferase ZNF645) (Zinc finger protein 645) (c-Cbl-like protein 2)	CBLL2 ZNF645	Homo sapiens (Human)	425	TISSUE SPECIFICITY: Exclusively expressed in testis and sperm, including spermatocytes, round and elongated spermatids, and Leydig cells. {ECO:0000269|PubMed:20657603}.			COMPBIAS 279..295; /note="Pro residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000175809; Expressed in sperm and 14 other cell types or tissues.";	
ENSG00000167395	O15015	reviewed	ZN646_HUMAN	Zinc finger protein 646	ZNF646 KIAA0296	Homo sapiens (Human)	1832			Krueppel C2H2-type zinc-finger protein family	COMPBIAS 117..138; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 313..333; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 660..679; /note="Basic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 731..771; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 794..810; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 1275..1294; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 1377..1394; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 1402..1418; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 1802..1820; /note="Pro residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000167395; Expressed in right testis and 130 other cell types or tissues.";	"O15015; baseline and differential.";
ENSG00000167395	C9J3L0	unreviewed	C9J3L0_HUMAN	Zinc finger protein 646	ZNF646	Homo sapiens (Human)	240				COMPBIAS 117..138; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000167395; Expressed in right testis and 130 other cell types or tissues.";	"C9J3L0; baseline and differential.";
ENSG00000167395	H3BSD0	unreviewed	H3BSD0_HUMAN	Zinc finger protein 646	ZNF646	Homo sapiens (Human)	54						"ENSG00000167395; Expressed in right testis and 130 other cell types or tissues.";	"H3BSD0; baseline and differential.";
ENSG00000179930	Q5T619	reviewed	ZN648_HUMAN	Zinc finger protein 648	ZNF648	Homo sapiens (Human)	568			Krueppel C2H2-type zinc-finger protein family	COMPBIAS 10..30; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000179930; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 14 other cell types or tissues.";	"Q5T619; baseline and differential.";
ENSG00000179930	A0A669KBK7	unreviewed	A0A669KBK7_HUMAN	Zinc finger protein 648	ZNF648	Homo sapiens (Human)	383				COMPBIAS 1..30; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000179930; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 14 other cell types or tissues.";	"A0A669KBK7; baseline and differential.";
ENSG00000198093	Q9BS31	reviewed	ZN649_HUMAN	Zinc finger protein 649	ZNF649	Homo sapiens (Human)	505	TISSUE SPECIFICITY: Highly expressed in heart, skeletal muscle, and brain. Lower expression in liver, lung, kidney, pancreas and placenta. {ECO:0000269|PubMed:15950191}.		Krueppel C2H2-type zinc-finger protein family	COMPBIAS 463..481; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000198093; Expressed in corpus callosum and 109 other cell types or tissues.";	"Q9BS31; baseline and differential.";
ENSG00000198093	M0QX90	unreviewed	M0QX90_HUMAN	Zinc finger protein 649	ZNF649	Homo sapiens (Human)	477			Krueppel C2H2-type zinc-finger protein family	COMPBIAS 435..453; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000256|ARBA:ARBA00006991}.	"ENSG00000198093; Expressed in corpus callosum and 109 other cell types or tissues.";	"M0QX90; baseline and differential.";
ENSG00000198093	M0QYA0	unreviewed	M0QYA0_HUMAN	Zinc finger protein 649	ZNF649	Homo sapiens (Human)	41			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000256|ARBA:ARBA00006991}.	"ENSG00000198093; Expressed in corpus callosum and 109 other cell types or tissues.";	"M0QYA0; baseline and differential.";
ENSG00000198093	M0R098	unreviewed	M0R098_HUMAN	Zinc finger protein 649	ZNF649	Homo sapiens (Human)	47			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000256|ARBA:ARBA00006991}.	"ENSG00000198093; Expressed in corpus callosum and 109 other cell types or tissues.";	"M0R098; baseline and differential.";
ENSG00000198093	M0R1B1	unreviewed	M0R1B1_HUMAN	Zinc finger protein 649	ZNF649	Homo sapiens (Human)	43			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000256|ARBA:ARBA00006991}.	"ENSG00000198093; Expressed in corpus callosum and 109 other cell types or tissues.";	"M0R1B1; baseline and differential.";
ENSG00000198740	Q9Y2D9	reviewed	ZN652_HUMAN	Zinc finger protein 652	ZNF652 KIAA0924	Homo sapiens (Human)	606	TISSUE SPECIFICITY: Widely expressed with higher expression in breast, prostate, vulva and pancreas. {ECO:0000269|PubMed:16966434}.		Krueppel C2H2-type zinc-finger protein family	COMPBIAS 71..98; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 130..146; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 150..167; /note="Acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 168..190; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 191..210; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000198740; Expressed in medial globus pallidus and 197 other cell types or tissues.";	"Q9Y2D9; baseline and differential.";
ENSG00000198740	D6RF85	unreviewed	D6RF85_HUMAN	Zinc finger protein 652	ZNF652 hCG_27356	Homo sapiens (Human)	426						"ENSG00000198740; Expressed in medial globus pallidus and 197 other cell types or tissues.";	
ENSG00000175105	Q8IZM8	reviewed	ZN654_HUMAN	Zinc finger protein 654 (Melanoma-associated antigen)	ZNF654	Homo sapiens (Human)	1128			Krueppel C2H2-type zinc-finger protein family	COMPBIAS 498..513; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 891..917; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 918..932; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"; COMPBIAS 933..951; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.		
ENSG00000197343	Q8N720	reviewed	ZN655_HUMAN	Zinc finger protein 655 (Vav-interacting Krueppel-like protein)	ZNF655 VIK	Homo sapiens (Human)	491			Krueppel C2H2-type zinc-finger protein family	COMPBIAS 12..39; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"Q8N720; baseline and differential.";
ENSG00000197343	C9IYG2	unreviewed	C9IYG2_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	112				COMPBIAS 12..27; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"C9IYG2; baseline and differential.";
ENSG00000197343	C9J0V9	unreviewed	C9J0V9_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	103				COMPBIAS 12..28; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	
ENSG00000197343	C9J9R2	unreviewed	C9J9R2_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	99						"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"C9J9R2; baseline and differential.";
ENSG00000197343	C9JNK1	unreviewed	C9JNK1_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	129				COMPBIAS 12..39; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"C9JNK1; baseline and differential.";
ENSG00000197343	C9JS03	unreviewed	C9JS03_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	182				COMPBIAS 12..27; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"C9JS03; baseline and differential.";
ENSG00000197343	C9JUB9	unreviewed	C9JUB9_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	109						"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"C9JUB9; baseline and differential.";
ENSG00000197343	F8WCS2	unreviewed	F8WCS2_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	50				COMPBIAS 12..42; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"F8WCS2; baseline and differential.";
ENSG00000197343	F8WDU5	unreviewed	F8WDU5_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	131				COMPBIAS 12..39; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"F8WDU5; baseline and differential.";
ENSG00000197343	F8WE52	unreviewed	F8WE52_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	123				COMPBIAS 12..39; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"F8WE52; baseline and differential.";
ENSG00000197343	F8WEB1	unreviewed	F8WEB1_HUMAN	Zinc finger protein 655	ZNF655	Homo sapiens (Human)	46				COMPBIAS 12..46; /note="Polar residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000197343; Expressed in ileal mucosa and 181 other cell types or tissues.";	"F8WEB1; baseline and differential.";
ENSG00000274349	Q5TYW1	reviewed	ZN658_HUMAN	Zinc finger protein 658	ZNF658	Homo sapiens (Human)	1059			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000274349; Expressed in calcaneal tendon and 105 other cell types or tissues.";	"Q5TYW1; baseline and differential.";
ENSG00000274349	A0A087WVA2	unreviewed	A0A087WVA2_HUMAN	Zinc finger protein 658	ZNF658	Homo sapiens (Human)	597			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000256|ARBA:ARBA00006991}.	"ENSG00000274349; Expressed in calcaneal tendon and 105 other cell types or tissues.";	"A0A087WVA2; baseline and differential.";
ENSG00000274349	A0A087WZ36	unreviewed	A0A087WZ36_HUMAN	Zinc finger protein 658	ZNF658	Homo sapiens (Human)	97			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000256|ARBA:ARBA00006991}.	"ENSG00000274349; Expressed in calcaneal tendon and 105 other cell types or tissues.";	"A0A087WZ36; baseline and differential.";
ENSG00000274349	A0A087X0H1	unreviewed	A0A087X0H1_HUMAN	Zinc finger protein 658	ZNF658	Homo sapiens (Human)	79			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000256|ARBA:ARBA00006991}.	"ENSG00000274349; Expressed in calcaneal tendon and 105 other cell types or tissues.";	"A0A087X0H1; baseline and differential.";
ENSG00000274349	A0A087X186	unreviewed	A0A087X186_HUMAN	Zinc finger protein 658	ZNF658	Homo sapiens (Human)	155			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000256|ARBA:ARBA00006991}.	"ENSG00000274349; Expressed in calcaneal tendon and 105 other cell types or tissues.";	"A0A087X186; baseline and differential.";
ENSG00000160229	Q6ZN08	reviewed	ZNF66_HUMAN	Putative zinc finger protein 66 (Zinc finger protein 66 pseudogene)	ZNF66 ZNF66P	Homo sapiens (Human)	573			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000160229; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 109 other cell types or tissues.";	"Q6ZN08; baseline and differential.";
ENSG00000160229	I3L137	unreviewed	I3L137_HUMAN	Zinc finger protein 66	ZNF66	Homo sapiens (Human)	57						"ENSG00000160229; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 109 other cell types or tissues.";	
ENSG00000160229	M0QY27	unreviewed	M0QY27_HUMAN	Zinc finger protein 66	ZNF66	Homo sapiens (Human)	205						"ENSG00000160229; Expressed in male germ line stem cell (sensu Vertebrata) in testis and 109 other cell types or tissues.";	"M0QY27; baseline and differential.";
ENSG00000144792	Q6AZW8	reviewed	ZN660_HUMAN	Zinc finger protein 660	ZNF660	Homo sapiens (Human)	331			Krueppel C2H2-type zinc-finger protein family	COMPBIAS 12..31; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"	SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000144792; Expressed in calcaneal tendon and 105 other cell types or tissues.";	"Q6AZW8; baseline and differential.";
ENSG00000144792	C9J3D4	unreviewed	C9J3D4_HUMAN	Zinc finger protein 660	ZNF660	Homo sapiens (Human)	34				COMPBIAS 12..34; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000144792; Expressed in calcaneal tendon and 105 other cell types or tissues.";	
ENSG00000144792	C9J3N9	unreviewed	C9J3N9_HUMAN	Zinc finger protein 660	ZNF660	Homo sapiens (Human)	39				COMPBIAS 12..31; /note="Basic and acidic residues"; /evidence="ECO:0000256|SAM:MobiDB-lite"		"ENSG00000144792; Expressed in calcaneal tendon and 105 other cell types or tissues.";	
ENSG00000182983	Q6ZS27	reviewed	ZN662_HUMAN	Zinc finger protein 662	ZNF662	Homo sapiens (Human)	426			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000182983; Expressed in oviduct epithelium and 136 other cell types or tissues.";	"Q6ZS27; baseline and differential.";
ENSG00000182983	F8WE97	unreviewed	F8WE97_HUMAN	Zinc finger protein 662	ZNF662	Homo sapiens (Human)	106						"ENSG00000182983; Expressed in oviduct epithelium and 136 other cell types or tissues.";	"F8WE97; baseline and differential.";
ENSG00000179195	Q8N3J9	reviewed	ZN664_HUMAN	Zinc finger protein 664 (Zinc finger protein 176) (Zinc finger protein from organ of Corti)	ZNF664 ZFOC1 ZNF176	Homo sapiens (Human)	261			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000179195; Expressed in ileal mucosa and 193 other cell types or tissues.";	"Q8N3J9; baseline and differential.";
ENSG00000197497	Q9H7R5	reviewed	ZN665_HUMAN	Zinc finger protein 665 (Zinc finger protein 160-like)	ZNF665 ZFP160L	Homo sapiens (Human)	678			Krueppel C2H2-type zinc-finger protein family		SIMILARITY: Belongs to the krueppel C2H2-type zinc-finger protein family. {ECO:0000305}.	"ENSG00000197497; Expressed in corpus epididymis and 188 other cell types or tissues.";	"Q9H7R5; baseline and differential.";
